DateTime,abp[mmHg],icp[mmHg]
33882.6629876772,116.7,74.24
33882.6629879087,108.0,73.63
33882.6629881402,98.61,72.18
33882.6629883716,92.33,70.98
33882.6629886031,90.88,69.89
33882.6629888346,93.54,69.05
33882.6629890661,97.16,68.44
33882.6629892975,99.82,67.36
33882.662989529,98.86,67.24
33882.6629897605,96.68,66.63
33882.662989992,93.30,65.67
33882.6629902235,91.12,64.46
33882.6629904549,88.95,63.01
33882.6629906864,87.98,62.05
33882.6629909179,86.77,60.96
33882.6629911494,86.05,60.36
33882.6629913809,84.60,59.27
33882.6629916123,84.11,58.43
33882.6629918438,82.91,57.46
33882.6629920753,82.18,57.10
33882.6629923068,81.46,56.49
33882.6629925383,80.97,56.01
33882.6629927697,80.01,55.41
33882.6629930012,78.80,54.81
33882.6629932327,77.83,54.32
33882.6629934642,77.59,53.96
33882.6629936956,77.11,53.24
33882.6629939271,76.14,52.63
33882.6629941586,75.66,52.03
33882.6629943901,75.17,51.43
33882.6629946216,74.21,50.94
33882.662994853,74.21,50.46
33882.6629950845,73.00,49.25
33882.662995316,72.27,48.53
33882.6629955475,71.07,47.56
33882.662995779,69.37,47.08
33882.6629960104,68.17,46.12
33882.6629962419,67.20,45.39
33882.6629964734,66.96,45.15
33882.6629967049,69.37,46.48
33882.6629969363,81.94,49.74
33882.6629971678,104.7,53.24
33882.6629973993,129.5,56.37
33882.6629976308,141.9,58.43
33882.6629978623,135.3,59.99
33882.6629980938,119.2,61.93
33882.6629983252,106.6,64.46
33882.6629985567,105.4,67.11
33882.6629987882,112.1,69.17
33882.6629990197,122.1,71.10
33882.6629992511,127.9,72.42
33882.6629994826,127.9,73.99
33882.6629997141,121.8,74.96
33882.6629999456,112.9,74.72
33882.6630001771,103.7,73.63
33882.6630004085,95.23,71.94
33882.66300064,91.12,70.98
33882.6630008715,92.09,69.89
33882.663001103,96.68,69.17
33882.6630013345,99.82,68.20
33882.6630015659,100.3,67.72
33882.6630017974,98.61,67.24
33882.6630020289,95.23,66.63
33882.6630022604,92.57,65.55
33882.6630024918,90.40,64.70
33882.6630027233,89.67,63.37
33882.6630029548,88.46,62.17
33882.6630031863,87.50,61.32
33882.6630034178,86.53,60.36
33882.6630036492,85.56,59.63
33882.6630038807,84.36,58.79
33882.6630041122,83.15,58.06
33882.6630043437,82.42,57.58
33882.6630045752,81.46,57.10
33882.6630048066,80.49,56.74
33882.6630050381,79.52,56.13
33882.6630052696,78.80,55.29
33882.6630055011,78.56,54.56
33882.6630057326,77.35,53.60
33882.663005964,76.62,52.75
33882.6630061955,76.38,52.15
33882.663006427,75.42,51.43
33882.6630066585,74.45,50.58
33882.6630068899,74.45,50.22
33882.6630071214,73.48,49.62
33882.6630073529,72.76,49.25
33882.6630075844,72.52,48.65
33882.6630078159,71.31,48.17
33882.6630080473,70.34,47.44
33882.6630082788,68.89,46.72
33882.6630085103,68.17,46.24
33882.6630087418,67.20,45.63
33882.6630089733,67.44,45.63
33882.6630092047,69.13,46.60
33882.6630094362,80.73,49.13
33882.6630096677,103.4,52.15
33882.6630098992,128.8,55.17
33882.6630101307,142.1,57.82
33882.6630103621,135.3,59.75
33882.6630105936,119.2,62.05
33882.6630108251,106.3,63.98
33882.6630110566,103.9,66.63
33882.6630112881,111.7,68.68
33882.6630115195,122.1,70.74
33882.663011751,128.8,72.42
33882.6630119825,128.1,73.87
33882.663012214,123.3,75.20
33882.6630124454,114.3,75.08
33882.6630126769,105.4,74.24
33882.6630129084,96.68,72.79
33882.6630131399,91.85,71.34
33882.6630133714,92.09,70.25
33882.6630136028,95.23,69.29
33882.6630138343,99.34,68.68
33882.6630140658,101.0,68.20
33882.6630142973,100.3,67.96
33882.6630145288,97.41,67.48
33882.6630147602,94.51,67.24
33882.6630149917,92.33,66.15
33882.6630152232,91.12,64.82
33882.6630154547,89.43,63.49
33882.6630156862,88.22,62.53
33882.6630159176,87.01,61.80
33882.6630161491,86.05,61.08
33882.6630163806,85.08,60.12
33882.6630166121,84.11,59.15
33882.6630168436,83.15,58.18
33882.663017075,82.42,57.46
33882.6630173065,82.18,57.10
33882.663017538,80.97,56.98
33882.6630177695,80.01,56.49
33882.6630180009,79.77,56.01
33882.6630182324,78.80,54.93
33882.6630184639,78.07,54.56
33882.6630186954,77.11,53.96
33882.6630189269,77.11,53.12
33882.6630191583,76.14,52.51
33882.6630193898,74.93,51.91
33882.6630196213,73.97,50.94
33882.6630198528,72.76,49.98
33882.6630200843,72.52,49.62
33882.6630203157,72.03,48.89
33882.6630205472,71.31,48.53
33882.6630207787,70.82,47.93
33882.6630210102,70.82,47.44
33882.6630212416,70.58,47.20
33882.6630214731,69.86,46.84
33882.6630217046,68.89,46.36
33882.6630219361,67.92,45.87
33882.6630221676,66.96,45.39
33882.663022399,65.99,44.91
33882.6630226305,65.02,45.03
33882.663022862,67.92,46.12
33882.6630230935,81.46,49.01
33882.663023325,106.6,52.03
33882.6630235564,133.2,54.44
33882.6630237879,145.7,56.25
33882.6630240194,136.1,57.82
33882.6630242509,118.2,59.75
33882.6630244824,104.2,62.29
33882.6630247138,102.0,65.30
33882.6630249453,110.7,68.08
33882.6630251768,122.3,70.61
33882.6630254083,129.8,72.91
33882.6630256397,130.0,74.24
33882.6630258712,125.4,75.32
33882.6630261027,117.9,75.32
33882.6630263342,110.0,75.08
33882.6630265657,101.0,73.87
33882.6630267971,94.75,72.55
33882.6630270286,92.81,71.10
33882.6630272601,94.75,70.01
33882.6630274916,98.61,69.41
33882.6630277231,100.5,68.93
33882.6630279545,101.0,68.56
33882.663028186,98.61,67.96
33882.6630284175,95.96,67.24
33882.663028649,92.57,66.03
33882.6630288805,90.16,65.06
33882.6630291119,88.71,63.98
33882.6630293434,87.98,62.89
33882.6630295749,87.50,61.93
33882.6630298064,86.53,60.84
33882.6630300379,85.81,59.99
33882.6630302693,84.60,59.15
33882.6630305008,83.63,58.31
33882.6630307323,82.42,57.94
33882.6630309638,81.94,57.34
33882.6630311952,80.73,56.37
33882.6630314267,80.01,55.41
33882.6630316582,79.28,54.93
33882.6630318897,78.07,54.32
33882.6630321212,77.11,53.84
33882.6630323526,75.90,52.87
33882.6630325841,75.66,52.15
33882.6630328156,74.69,51.31
33882.6630330471,73.97,50.94
33882.6630332786,73.97,50.46
33882.66303351,72.76,49.86
33882.6630337415,73.00,49.37
33882.663033973,72.03,48.29
33882.6630342045,70.58,47.20
33882.663034436,70.10,46.84
33882.6630346674,69.37,46.84
33882.6630348989,68.89,46.36
33882.6630351304,67.92,45.63
33882.6630353619,66.72,44.55
33882.6630355933,65.75,43.94
33882.6630358248,66.47,45.27
33882.6630360563,75.66,48.05
33882.6630362878,98.13,51.31
33882.6630365193,125.0,54.08
33882.6630367507,140.9,56.37
33882.6630369822,137.5,58.18
33882.6630372137,121.3,60.12
33882.6630374452,106.6,62.17
33882.6630376767,101.8,64.82
33882.6630379081,108.5,67.11
33882.6630381396,118.4,69.05
33882.6630383711,126.4,71.10
33882.6630386026,128.6,72.91
33882.6630388341,123.7,74.36
33882.6630390655,116.3,74.96
33882.663039297,107.3,74.24
33882.6630395285,98.86,72.91
33882.66303976,91.85,70.86
33882.6630399915,90.40,69.77
33882.6630402229,92.81,68.44
33882.6630404544,96.68,67.36
33882.6630406859,99.34,66.87
33882.6630409174,98.61,66.15
33882.6630411488,96.92,65.91
33882.6630413803,93.30,65.18
33882.6630416118,90.64,64.70
33882.6630418433,88.71,63.74
33882.6630420748,87.98,62.29
33882.6630423062,86.77,61.56
33882.6630425377,86.77,60.96
33882.6630427692,85.81,60.36
33882.6630430007,84.84,59.15
33882.6630432322,84.11,58.31
33882.6630434636,82.42,57.22
33882.6630436951,81.94,56.37
33882.6630439266,80.73,55.89
33882.6630441581,79.52,55.29
33882.6630443895,78.56,54.44
33882.663044621,77.83,53.96
33882.6630448525,76.38,53.24
33882.663045084,75.66,52.87
33882.6630453155,75.90,52.63
33882.6630455469,75.66,51.79
33882.6630457784,74.69,50.82
33882.6630460099,73.97,49.98
33882.6630462414,73.00,49.37
33882.6630464729,72.03,48.89
33882.6630467043,72.03,48.41
33882.6630469358,72.03,47.93
33882.6630471673,70.34,46.84
33882.6630473988,68.89,46.24
33882.6630476303,67.68,45.87
33882.6630478617,66.23,45.27
33882.6630480932,65.99,45.15
33882.6630483247,68.41,46.12
33882.6630485562,77.11,48.17
33882.6630487877,98.13,51.06
33882.6630490191,122.8,54.08
33882.6630492506,139.0,56.25
33882.6630494821,136.1,58.43
33882.6630497136,120.4,60.24
33882.663049945,105.9,62.17
33882.6630501765,101.8,64.70
33882.663050408,107.8,66.99
33882.6630506395,117.5,68.80
33882.663050871,125.2,70.74
33882.6630511024,127.6,72.42
33882.6630513339,122.3,73.87
33882.6630515654,115.0,74.36
33882.6630517969,104.9,73.15
33882.6630520284,95.47,71.34
33882.6630522598,90.16,70.25
33882.6630524913,89.67,69.29
33882.6630527228,93.30,68.44
33882.6630529543,97.65,67.24
33882.6630531858,99.82,66.87
33882.6630534172,97.65,65.91
33882.6630536487,94.99,65.30
33882.6630538802,92.09,64.82
33882.6630541117,89.91,63.98
33882.6630543431,88.71,62.65
33882.6630545746,87.98,61.68
33882.6630548061,86.29,60.60
33882.6630550376,85.56,59.87
33882.6630552691,84.36,59.03
33882.6630555005,83.63,58.18
33882.663055732,82.42,57.82
33882.6630559635,81.70,57.10
33882.663056195,80.73,56.25
33882.6630564265,80.01,55.77
33882.6630566579,79.52,54.81
33882.6630568894,78.56,54.08
33882.6630571209,77.83,53.24
33882.6630573524,76.87,52.87
33882.6630575839,75.66,52.27
33882.6630578153,74.45,51.31
33882.6630580468,73.97,50.70
33882.6630582783,73.97,50.22
33882.6630585098,72.52,49.74
33882.6630587413,72.52,48.77
33882.6630589727,72.03,48.29
33882.6630592042,70.58,47.81
33882.6630594357,70.34,47.08
33882.6630596672,69.62,46.60
33882.6630598986,69.62,46.24
33882.6630601301,68.65,45.87
33882.6630603616,68.17,45.39
33882.6630605931,66.72,44.67
33882.6630608246,65.75,43.94
33882.663061056,64.78,43.22
33882.6630612875,64.54,42.74
33882.663061519,64.54,43.70
33882.6630617505,71.79,45.63
33882.663061982,90.64,48.77
33882.6630622134,115.8,51.31
33882.6630624449,136.1,53.96
33882.6630626764,138.2,55.77
33882.6630629079,124.2,57.58
33882.6630631393,107.8,59.63
33882.6630633708,100.1,61.80
33882.6630636023,103.4,64.70
33882.6630638338,113.1,66.99
33882.6630640653,123.3,69.05
33882.6630642967,126.4,70.74
33882.6630645282,124.5,71.82
33882.6630647597,117.5,72.30
33882.6630649912,107.3,71.82
33882.6630652227,97.41,70.74
33882.6630654541,89.91,69.29
33882.6630656856,88.46,68.32
33882.6630659171,90.64,67.11
33882.6630661486,95.71,66.27
33882.6630663801,98.37,65.18
33882.6630666115,97.65,64.70
33882.663066843,94.75,64.22
33882.6630670745,92.33,64.10
33882.663067306,90.40,63.86
33882.6630675375,88.71,63.01
33882.6630677689,87.98,62.17
33882.6630680004,86.77,61.08
33882.6630682319,85.56,59.87
33882.6630684634,84.60,58.67
33882.6630686948,83.63,57.70
33882.6630689263,82.42,57.10
33882.6630691578,81.46,56.13
33882.6630693893,80.97,55.77
33882.6630696208,80.49,55.17
33882.6630698522,79.77,54.81
33882.6630700837,78.32,54.20
33882.6630703152,77.35,53.72
33882.6630705467,76.38,53.12
33882.6630707782,75.66,52.63
33882.6630710096,75.66,52.15
33882.6630712411,74.45,51.67
33882.6630714726,74.45,50.70
33882.6630717041,73.72,50.22
33882.6630719356,72.76,49.25
33882.663072167,72.52,48.65
33882.6630723985,71.55,47.93
33882.66307263,70.34,46.96
33882.6630728615,70.10,46.60
33882.6630730929,69.62,46.72
33882.6630733244,69.62,46.36
33882.6630735559,69.62,46.24
33882.6630737874,68.65,45.75
33882.6630740189,68.41,45.39
33882.6630742503,67.68,44.67
33882.6630744818,65.99,44.19
33882.6630747133,64.54,43.94
33882.6630749448,63.82,43.22
33882.6630751763,63.57,43.22
33882.6630754077,66.72,44.79
33882.6630756392,80.25,47.56
33882.6630758707,105.9,50.70
33882.6630761022,132.4,53.48
33882.6630763337,143.3,55.53
33882.6630765651,133.4,56.86
33882.6630767966,115.0,58.55
33882.6630770281,101.0,60.36
33882.6630772596,98.86,63.25
33882.6630774911,106.8,65.67
33882.6630777225,118.9,67.84
33882.663077954,126.9,69.89
33882.6630781855,127.4,71.70
33882.663078417,122.3,73.03
33882.6630786484,114.8,73.15
33882.6630788799,106.3,72.42
33882.6630791114,97.65,71.10
33882.6630793429,91.85,69.77
33882.6630795744,91.61,68.80
33882.6630798058,93.78,68.08
33882.6630800373,97.41,67.11
33882.6630802688,99.34,66.75
33882.6630805003,98.61,66.75
33882.6630807318,95.71,65.79
33882.6630809632,92.57,65.18
33882.6630811947,89.91,63.86
33882.6630814262,87.98,62.65
33882.6630816577,86.29,61.68
33882.6630818891,86.29,60.72
33882.6630821206,85.81,59.75
33882.6630823521,85.56,59.15
33882.6630825836,84.84,58.31
33882.6630828151,83.39,57.70
33882.6630830465,82.42,57.10
33882.663083278,81.21,56.37
33882.6630835095,80.73,56.01
33882.663083741,79.77,55.77
33882.6630839725,78.56,55.17
33882.6630842039,78.80,54.32
33882.6630844354,77.59,53.60
33882.6630846669,76.87,52.75
33882.6630848984,75.66,52.03
33882.6630851299,74.69,51.43
33882.6630853613,73.97,50.70
33882.6630855928,73.97,50.22
33882.6630858243,72.76,49.74
33882.6630860558,72.27,49.25
33882.6630862873,72.03,48.77
33882.6630865187,70.58,48.29
33882.6630867502,70.58,47.93
33882.6630869817,69.86,46.72
33882.6630872132,69.37,46.36
33882.6630874446,68.89,45.87
33882.6630876761,66.96,45.15
33882.6630879076,65.99,44.43
33882.6630881391,64.78,43.82
33882.6630883706,65.02,43.94
33882.663088602,70.10,45.75
33882.6630888335,86.29,48.89
33882.663089065,112.9,52.03
33882.6630892965,135.8,54.68
33882.663089528,142.1,56.25
33882.6630897594,129.3,57.94
33882.6630899909,111.9,59.75
33882.6630902224,101.0,61.80
33882.6630904539,102.2,64.46
33882.6630906854,111.9,66.87
33882.6630909168,121.8,68.93
33882.6630911483,127.6,70.74
33882.6630913798,126.4,71.94
33882.6630916113,120.6,73.03
33882.6630918427,112.6,72.91
33882.6630920742,104.4,71.82
33882.6630923057,94.99,70.74
33882.6630925372,90.16,69.53
33882.6630927687,90.16,68.44
33882.6630930001,93.78,67.72
33882.6630932316,97.65,66.99
33882.6630934631,99.10,66.63
33882.6630936946,98.13,66.03
33882.6630939261,95.23,65.30
33882.6630941575,92.33,64.46
33882.663094389,89.67,63.01
33882.6630946205,88.22,62.17
33882.663094852,87.01,61.20
33882.6630950835,86.29,60.24
33882.6630953149,85.56,59.51
33882.6630955464,85.08,58.55
33882.6630957779,84.11,57.82
33882.6630960094,82.18,56.98
33882.6630962409,81.21,56.37
33882.6630964723,80.97,55.65
33882.6630967038,80.25,55.05
33882.6630969353,79.04,54.56
33882.6630971668,78.32,54.08
33882.6630973982,77.35,53.24
33882.6630976297,76.14,52.51
33882.6630978612,75.17,52.03
33882.6630980927,74.69,51.18
33882.6630983242,74.21,50.70
33882.6630985556,73.24,50.22
33882.6630987871,73.24,49.62
33882.6630990186,73.24,49.01
33882.6630992501,72.52,48.53
33882.6630994816,71.07,47.93
33882.663099713,70.10,46.96
33882.6630999445,69.13,46.36
33882.663100176,67.68,45.51
33882.6631004075,67.20,45.15
33882.663100639,66.72,45.15
33882.6631008704,69.86,46.96
33882.6631011019,83.87,49.37
33882.6631013334,107.6,52.51
33882.6631015649,131.2,54.93
33882.6631017963,140.4,56.98
33882.6631020278,131.5,59.15
33882.6631022593,114.1,60.72
33882.6631024908,102.7,63.25
33882.6631027223,102.2,65.43
33882.6631029537,110.7,67.96
33882.6631031852,120.6,69.65
33882.6631034167,126.6,71.46
33882.6631036482,125.9,72.55
33882.6631038797,119.6,73.03
33882.6631041111,110.7,73.15
33882.6631043426,101.3,71.82
33882.6631045741,92.81,70.37
33882.6631048056,89.43,69.29
33882.6631050371,91.12,68.20
33882.6631052685,94.99,67.11
33882.6631055,98.13,66.03
33882.6631057315,98.86,65.55
33882.663105963,96.68,65.06
33882.6631061944,93.78,64.34
33882.6631064259,90.64,63.74
33882.6631066574,89.43,63.13
33882.6631068889,88.46,62.05
33882.6631071204,87.01,61.08
33882.6631073518,86.05,60.12
33882.6631075833,85.08,59.27
33882.6631078148,84.36,58.67
33882.6631080463,83.15,57.58
33882.6631082778,82.42,56.86
33882.6631085092,81.46,56.13
33882.6631087407,80.73,55.53
33882.6631089722,79.52,54.93
33882.6631092037,78.32,54.20
33882.6631094352,77.35,53.60
33882.6631096666,76.38,52.87
33882.6631098981,76.38,52.27
33882.6631101296,75.17,51.55
33882.6631103611,74.45,51.18
33882.6631105925,74.45,50.58
33882.663110824,73.48,50.10
33882.6631110555,73.24,49.13
33882.663111287,72.27,48.65
33882.6631115185,72.52,48.17
33882.6631117499,71.31,47.56
33882.6631119814,70.58,46.84
33882.6631122129,69.13,46.24
33882.6631124444,68.41,45.27
33882.6631126759,67.20,44.79
33882.6631129073,66.47,44.67
33882.6631131388,67.20,45.39
33882.6631133703,74.21,47.20
33882.6631136018,94.26,50.46
33882.6631138333,119.6,53.36
33882.6631140647,138.2,55.89
33882.6631142962,139.0,57.58
33882.6631145277,124.2,59.51
33882.6631147592,107.8,61.44
33882.6631149907,101.5,63.74
33882.6631152221,105.6,66.39
33882.6631154536,115.8,68.44
33882.6631156851,124.7,70.13
33882.6631159166,126.9,71.46
33882.663116148,124.0,73.15
33882.6631163795,116.7,73.63
33882.663116611,107.6,72.91
33882.6631168425,97.41,71.58
33882.663117074,91.12,70.37
33882.6631173054,89.91,69.29
33882.6631175369,92.81,68.20
33882.6631177684,97.16,67.24
33882.6631179999,99.10,66.27
33882.6631182314,98.37,65.79
33882.6631184628,95.47,65.18
33882.6631186943,92.57,64.34
33882.6631189258,90.40,63.37
33882.6631191573,88.71,62.29
33882.6631193888,87.98,61.32
33882.6631196202,86.29,60.60
33882.6631198517,85.56,59.75
33882.6631200832,84.36,59.03
33882.6631203147,83.63,58.31
33882.6631205461,83.39,57.70
33882.6631207776,82.42,56.74
33882.6631210091,81.21,56.13
33882.6631212406,80.25,55.53
33882.6631214721,79.28,54.68
33882.6631217035,78.07,54.08
33882.663121935,77.35,53.24
33882.6631221665,76.38,52.63
33882.663122398,76.14,52.27
33882.6631226295,75.17,51.43
33882.6631228609,74.45,50.94
33882.6631230924,73.48,50.10
33882.6631233239,73.24,49.13
33882.6631235554,72.27,48.65
33882.6631237869,71.31,48.05
33882.6631240183,71.07,47.56
33882.6631242498,70.34,47.08
33882.6631244813,70.34,46.72
33882.6631247128,70.10,46.60
33882.6631249443,69.13,46.12
33882.6631251757,68.41,45.27
33882.6631254072,67.44,44.67
33882.6631256387,66.23,44.19
33882.6631258702,65.02,43.34
33882.6631261016,65.27,43.10
33882.6631263331,64.54,43.10
33882.6631265646,67.44,44.55
33882.6631267961,80.73,47.20
33882.6631270276,104.4,50.22
33882.663127259,129.1,53.36
33882.6631274905,140.7,55.29
33882.663127722,133.2,57.46
33882.6631279535,115.0,59.03
33882.663128185,102.0,61.20
33882.6631284164,100.5,63.13
33882.6631286479,107.8,65.67
33882.6631288794,117.7,67.72
33882.6631291109,124.5,69.29
33882.6631293423,125.2,70.86
33882.6631295738,120.1,71.94
33882.6631298053,112.9,72.06
33882.6631300368,103.7,71.46
33882.6631302683,94.75,70.61
33882.6631304997,90.16,69.53
33882.6631307312,90.64,68.56
33882.6631309627,94.51,67.48
33882.6631311942,98.61,66.51
33882.6631314257,100.1,66.03
33882.6631316571,97.89,65.91
33882.6631318886,94.99,65.43
33882.6631321201,92.09,64.70
33882.6631323516,89.67,63.74
33882.6631325831,87.98,62.41
33882.6631328145,86.77,61.44
33882.663133046,86.77,60.60
33882.6631332775,85.81,59.87
33882.663133509,85.81,59.27
33882.6631337405,84.60,58.31
33882.6631339719,82.91,57.70
33882.6631342034,82.18,56.98
33882.6631344349,80.97,56.49
33882.6631346664,80.25,55.89
33882.6631348978,80.01,54.93
33882.6631351293,79.04,54.44
33882.6631353608,77.83,53.84
33882.6631355923,76.87,53.36
33882.6631358238,75.90,52.63
33882.6631360552,74.93,52.03
33882.6631362867,74.21,51.06
33882.6631365182,73.97,50.46
33882.6631367497,73.00,49.98
33882.6631369812,73.00,49.25
33882.6631372126,72.03,49.01
33882.6631374441,71.55,48.17
33882.6631376756,70.82,47.69
33882.6631379071,70.10,46.96
33882.6631381386,70.10,46.96
33882.66313837,68.89,46.48
33882.6631386015,68.89,45.87
33882.663138833,67.92,45.39
33882.6631390645,66.72,44.43
33882.6631392959,65.99,44.06
33882.6631395274,64.78,43.94
33882.6631397589,66.47,45.27
33882.6631399904,78.07,47.93
33882.6631402219,101.5,51.31
33882.6631404533,128.6,53.84
33882.6631406848,143.1,55.77
33882.6631409163,137.3,57.46
33882.6631411478,118.7,58.91
33882.6631413793,103.7,61.08
33882.6631416107,100.3,63.49
33882.6631418422,107.8,66.27
33882.6631420737,119.6,68.80
33882.6631423052,128.3,70.37
33882.6631425367,129.8,72.06
33882.6631427681,124.7,73.27
33882.6631429996,117.7,73.99
33882.6631432311,108.5,73.27
33882.6631434626,100.1,72.55
33882.6631436941,93.30,71.10
33882.6631439255,90.88,70.01
33882.663144157,92.81,69.05
33882.6631443885,96.44,68.08
33882.66314462,98.86,67.24
33882.6631448514,99.82,66.87
33882.6631450829,98.13,66.03
33882.6631453144,94.02,65.30
33882.6631455459,91.36,64.46
33882.6631457774,88.95,63.25
33882.6631460088,87.01,62.41
33882.6631462403,86.05,61.32
33882.6631464718,85.81,60.12
33882.6631467033,84.60,59.15
33882.6631469348,84.36,58.31
33882.6631471662,83.39,57.70
33882.6631473977,82.18,56.62
33882.6631476292,81.21,56.01
33882.6631478607,80.25,55.29
33882.6631480921,80.01,54.93
33882.6631483236,78.56,54.32
33882.6631485551,77.59,53.72
33882.6631487866,76.87,52.87
33882.6631490181,75.90,51.91
33882.6631492495,74.93,51.43
33882.663149481,73.97,50.82
33882.6631497125,73.97,50.46
33882.663149944,73.00,49.86
33882.6631501755,72.76,49.01
33882.6631504069,72.03,48.65
33882.6631506384,72.03,47.93
33882.6631508699,70.82,47.69
33882.6631511014,69.86,46.84
33882.6631513329,68.89,46.48
33882.6631515643,68.17,45.51
33882.6631517958,66.96,44.91
33882.6631520273,66.47,44.91
33882.6631522588,68.89,46.36
33882.6631524903,81.70,49.01
33882.6631527217,105.1,52.15
33882.6631529532,130.3,55.05
33882.6631531847,140.4,57.10
33882.6631534162,132.9,58.79
33882.6631536476,115.8,60.24
33882.6631538791,103.0,62.77
33882.6631541106,101.5,64.94
33882.6631543421,108.8,67.24
33882.6631545736,120.4,69.29
33882.663154805,126.2,71.10
33882.6631550365,126.6,72.79
33882.663155268,121.6,73.39
33882.6631554995,113.6,73.27
33882.663155731,104.4,72.42
33882.6631559624,94.51,71.10
33882.6631561939,89.91,70.01
33882.6631564254,90.16,68.80
33882.6631566569,94.02,68.08
33882.6631568884,98.13,66.99
33882.6631571198,99.10,66.39
33882.6631573513,97.89,65.91
33882.6631575828,94.51,65.18
33882.6631578143,91.61,64.34
33882.6631580457,89.43,63.25
33882.6631582772,87.98,62.29
33882.6631585087,86.53,61.20
33882.6631587402,86.05,60.36
33882.6631589717,85.08,59.15
33882.6631592031,84.11,58.79
33882.6631594346,83.87,57.82
33882.6631596661,82.66,57.22
33882.6631598976,81.70,56.37
33882.6631601291,80.73,55.77
33882.6631603605,80.01,55.29
33882.663160592,78.56,54.44
33882.6631608235,78.07,53.84
33882.663161055,76.62,53.12
33882.6631612865,75.90,52.39
33882.6631615179,75.90,51.91
33882.6631617494,74.69,51.18
33882.6631619809,73.72,50.58
33882.6631622124,73.72,49.98
33882.6631624439,72.76,49.50
33882.6631626753,72.76,48.77
33882.6631629068,72.03,48.29
33882.6631631383,72.03,47.93
33882.6631633698,70.58,46.96
33882.6631636012,68.89,46.36
33882.6631638327,67.92,45.87
33882.6631640642,66.72,45.03
33882.6631642957,66.72,44.79
33882.6631645272,67.68,45.75
33882.6631647586,74.93,47.69
33882.6631649901,95.23,50.70
33882.6631652216,120.6,53.84
33882.6631654531,138.2,56.37
33882.6631656846,137.5,58.18
33882.663165916,122.5,60.12
33882.6631661475,107.1,62.05
33882.663166379,101.5,64.58
33882.6631666105,107.1,66.75
33882.663166842,116.7,68.80
33882.6631670734,125.2,70.86
33882.6631673049,127.4,72.42
33882.6631675364,123.3,73.27
33882.6631677679,115.0,73.87
33882.6631679993,105.9,73.03
33882.6631682308,97.16,71.22
33882.6631684623,90.64,70.25
33882.6631686938,89.67,69.17
33882.6631689253,93.30,68.20
33882.6631691567,97.65,67.24
33882.6631693882,99.58,66.87
33882.6631696197,98.37,65.91
33882.6631698512,94.99,65.18
33882.6631700827,92.09,64.34
33882.6631703141,89.91,63.98
33882.6631705456,88.46,62.53
33882.6631707771,87.74,61.68
33882.6631710086,86.29,60.60
33882.6631712401,85.81,59.87
33882.6631714715,84.36,59.03
33882.663171703,83.63,58.06
33882.6631719345,82.42,57.10
33882.663172166,81.70,56.74
33882.6631723974,80.97,56.01
33882.6631726289,80.49,55.17
33882.6631728604,79.77,54.81
33882.6631730919,78.32,54.20
33882.6631733234,77.35,53.60
33882.6631735548,76.62,52.75
33882.6631737863,75.66,51.91
33882.6631740178,74.45,51.18
33882.6631742493,73.72,50.58
33882.6631744808,73.72,50.22
33882.6631747122,72.52,49.62
33882.6631749437,72.52,48.77
33882.6631751752,72.03,48.29
33882.6631754067,71.07,47.93
33882.6631756382,70.34,46.96
33882.6631758696,69.86,46.60
33882.6631761011,69.62,46.12
33882.6631763326,68.41,45.15
33882.6631765641,66.72,44.79
33882.6631767955,65.75,44.31
33882.663177027,65.02,43.94
33882.6631772585,65.75,44.55
33882.66317749,72.52,46.48
33882.6631777215,91.36,49.50
33882.6631779529,116.0,52.51
33882.6631781844,136.8,55.05
33882.6631784159,138.2,56.98
33882.6631786474,124.7,58.79
33882.6631788789,108.3,60.84
33882.6631791103,101.3,63.49
33882.6631793418,104.7,65.55
33882.6631795733,114.6,67.96
33882.6631798048,123.7,69.77
33882.6631800363,127.4,71.70
33882.6631802677,124.5,72.79
33882.6631804992,116.7,73.27
33882.6631807307,108.0,72.79
33882.6631809622,98.37,71.34
33882.6631811937,91.85,70.37
33882.6631814251,89.43,69.17
33882.6631816566,91.85,68.32
33882.6631818881,96.44,67.24
33882.6631821196,99.34,66.63
33882.663182351,98.61,66.15
33882.6631825825,96.44,65.18
33882.663182814,93.06,64.82
33882.6631830455,90.40,63.86
33882.663183277,88.46,62.77
33882.6631835084,87.74,61.80
33882.6631837399,86.29,60.72
33882.6631839714,85.56,60.12
33882.6631842029,84.60,59.03
33882.6631844344,83.63,58.43
33882.6631846658,82.91,57.70
33882.6631848973,82.42,57.10
33882.6631851288,81.70,56.74
33882.6631853603,80.73,55.89
33882.6631855918,80.49,55.65
33882.6631858232,79.52,54.68
33882.6631860547,78.56,54.20
33882.6631862862,77.35,53.72
33882.6631865177,76.38,52.75
33882.6631867491,75.66,52.15
33882.6631869806,75.66,51.79
33882.6631872121,74.21,50.82
33882.6631874436,73.48,50.22
33882.6631876751,73.48,49.74
33882.6631879065,72.52,49.13
33882.663188138,71.79,48.77
33882.6631883695,71.79,48.05
33882.663188601,71.79,47.81
33882.6631888325,70.10,46.96
33882.6631890639,69.86,46.72
33882.6631892954,68.65,46.24
33882.6631895269,67.68,45.63
33882.6631897584,66.72,45.15
33882.6631899899,66.23,45.03
33882.6631902213,66.96,45.87
33882.6631904528,74.69,48.41
33882.6631906843,94.99,51.55
33882.6631909158,122.1,54.44
